0,A.J. English,1991,23,SG,WSB,70,12,20.6,3.6,8.2,0.439,0.0,0.4,0.097,3.5,7.7,0.458,0.441,1.6,2.2,0.707,0.9,1.2,2.1,2.5,0.4,0.2,1.6,1.8,8.8,-0.5413805815665025,-0.42878727181598153,-0.5662453673852864,-0.594165468154216,0.16417440515230852,-0.5812212981658098,-0.4400670087742938,-0.2815020445014271,-0.02933519586176887,-2.4979681792408823,-0.12412211999873031,-0.09255197479718437,-0.0848845032518502,-0.15788262370540862,0.030179061000685452,-0.14431934493346996,-0.07194190747117818,-0.09128265336072763,-0.008448796390894462,-0.7452548629087582
1,A.J. English,1992,24,SG,WSB,81,6,20.6,4.5,10.4,0.433,0.1,0.4,0.176,4.4,10.0,0.443,0.436,1.8,2.2,0.841,0.9,1.2,2.1,1.8,0.4,0.1,1.1,2.0,10.9,-0.6576973399248719,0.7164124438775502,-0.30960814829298633,-0.5702557231465293,-0.13149725638249274,-0.6119439227376352,-0.6052956976265688,0.2607406336344511,0.3250387686496494,-1.5126130557466724,-0.1493374201386625,0.1720466674756378,-0.06676363636363641,-0.10754658277733577,-0.02266452934366372,-0.1469714285714286,-0.09144656513077563,0.08381863560732135,0.09594154457957725,-0.23292331466296629
0,A.J. Guyton,2001,22,PG,CHI,33,8,19.1,2.4,5.8,0.406,0.8,2.1,0.391,1.5,3.7,0.415,0.477,0.5,0.5,0.833,0.3,0.8,1.1,1.9,0.3,0.2,0.7,1.1,6.0,-0.4910009008484798,-0.11554191901993813,0.7579889286965008,-0.9671538306146328,0.04211949697306841,-0.7956637757754892,-0.4319362688053615,0.6772239920219159,-0.3011709632776658,-1.0422232597839316,-0.07024890243196735,-0.014821185068690184,0.17699636577939315,-0.19862670767470156,0.009580395724357222,-0.2026775753068049,-0.07314190363623713,0.18595270109942225,-0.07779865824091298,-0.2647854697561415
1,A.J. Guyton,2002,23,PG,CHI,45,6,13.5,2.0,5.4,0.361,1.0,2.7,0.374,0.9,2.7,0.347,0.455,0.5,0.6,0.815,0.3,0.7,1.0,1.8,0.2,0.2,0.8,0.5,5.4,-1.1159558613962977,-0.06293522754805964,0.9749570137140159,-1.0633219025857448,-0.02263842973041834,-0.9933487843144345,-0.4768853171802112,0.5135805246665636,-0.43742479721995364,-1.792589419922911,-0.16254551160196562,-0.010069081046523232,0.20069504778453517,-0.28114915196661233,-0.004591414306144457,-0.2200063986349575,-0.08132260947274335,0.14369263260498705,-0.11025922223624032,-0.5255557088756646
2,A.J. Guyton,2003,24,PG,GSW,2,0,4.5,0.0,2.0,0.0,0.0,0.5,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.5,0.0,0.0,-2.4519055483944108,-0.3645507683069712,-0.7203618383880672,-1.4604151898536049,-0.4623202845985848,-0.36634746476179914,-0.8355451603663325,0.9120774873051479,-1.2944713382292437,-5.060481919733606,-0.3561497223284802,-0.08238863609644623,-0.18927006519183484,-0.30438740575092504,-0.11000952037030941,-0.08504263655220141,-0.15675675675675654,0.2897636312270458,-0.32366032718654214,-1.31790143900645
0,Aaron Gray,2008,23,C,CHI,61,1,10.0,1.7,3.3,0.505,0.0,0.0,0.0,1.7,3.3,0.507,0.505,0.9,1.6,0.566,1.1,1.6,2.8,0.7,0.3,0.3,0.9,1.9,4.3,0.3415235677002794,-1.01283823988186,-0.8267326718303954,-0.30685408539862413,-0.596631943175811,-0.7210122621690849,-0.2291407564875329,0.32686323918145044,-0.6487008920814935,-3.009230214533552,0.06479513471862085,-0.20721676422873642,-0.21858957038638194,-0.07324913892078046,-0.11438804887448141,-0.1529612270984235,-0.035771452432319245,0.07983308250102625,-0.1825314234410708,-0.8400794081625467
1,Aaron Gray,2009,24,C,CHI,56,18,12.8,1.4,3.0,0.485,0.0,0.0,0.0,1.4,3.0,0.488,0.485,0.6,1.1,0.576,1.5,2.4,3.9,0.8,0.3,0.3,0.7,2.4,3.5,0.16719275633849756,-0.8488064778984145,-0.8470943063107036,0.11287399817621167,-0.526809867571847,-0.7605284052004491,-0.2857727413262053,0.6126543700819042,-0.811323874649849,-2.5384019503964437,0.03216292994258328,-0.17005578545241598,-0.24812180707202233,0.02750491159135541,-0.1053208328260076,-0.15117963576158952,-0.054118075801748954,0.1724989707698641,-0.23063139578240907,-0.7272607203923908
2,Aaron Gray,2010,25,C,TOT,32,0,9.7,1.3,2.6,0.512,0.0,0.0,0.0,1.3,2.6,0.512,0.512,0.6,0.9,0.714,1.4,1.9,3.3,0.7,0.3,0.3,0.6,1.7,3.3,0.27667619165275187,-0.3015269896211241,-0.8780221809789923,-0.142473702019798,-0.6132486727738857,-0.7814525674626974,-0.28132201584336997,0.775041509399886,-0.8941589406799557,-2.6498646246574555,0.0710977366662529,-0.04691352594555664,-0.28220004641448115,-0.037484885126964844,-0.12014369018035088,-0.19411049574496783,-0.05408757035199818,0.22342357927514941,-0.24484798806183447,-0.6852668858847517
3,Aaron Gray,2011,26,C,NOH,41,6,13.0,1.4,2.4,0.566,0.0,0.0,0.0,1.4,2.4,0.566,0.566,0.4,0.8,0.5,1.4,2.7,4.2,0.4,0.3,0.3,0.8,2.3,3.1,0.543728328829744,-0.8798413401423419,-0.8524579360641193,0.2594987954361786,-0.7429637978070922,-0.7575894953164254,-0.27472095101791266,0.4728006605138025,-0.8830463335323506,-2.6396401197348225,0.11180481950704665,-0.18266538112944217,-0.28333136164675254,0.05547112462006075,-0.1419909044972209,-0.1797166293810589,-0.0563967076516612,0.1324658530671625,-0.261939349918286,-0.8062985370301516
4,Aaron Gray,2012,27,C,TOR,49,40,16.6,1.7,3.3,0.516,0.0,0.0,0.0,1.7,3.3,0.516,0.516,0.5,1.0,0.532,1.7,4.0,5.7,0.6,0.4,0.3,1.0,2.6,3.9,0.46252172374381323,-0.8470211635859866,-0.8666250103153619,0.9099794216765444,-0.6486815589351452,-0.6121269364168028,-0.27884990672730375,0.2587023376843193,-0.735585150116093,-1.848151029091267,0.10906811712135263,-0.11323290473157722,-0.24683605448748897,0.19542472408714448,-0.11515584606654193,-0.13861161524500887,-0.03866555889307841,0.07038889303575441,-0.20072962268084243,-0.4783498678602863
