0,A.J. Bramlett,2000,23,C,CLE,8,0,7.6,0.5,2.6,0.19,0.0,0.0,0.0,0.5,2.6,0.19,0.19,0.0,0.0,0.0,1.5,1.3,2.8,0.0,0.1,0.0,0.4,1.6,1.0,-1.7393811202204874,-0.33598359240478726,-0.7458093716436875,-0.33611667690447106,-1.0235434260478502,-1.2156036797135579,-0.8061474165422937,1.062540096413655,-1.2023807017831192,-4.887258898316997,-0.2365408313477203,-0.04677247681681345,-0.21545431663730175,-0.07933894898875443,-0.2241917225765483,-0.28117633853406654,-0.13073442394709348,0.31415266921669693,-0.32095827217446016,-1.2210146618060616
0,Aaron Brooks,2008,23,PG,HOU,51,0,11.9,1.8,4.4,0.413,0.7,2.1,0.33,1.1,2.3,0.491,0.493,0.8,1.0,0.857,0.3,0.8,1.1,1.7,0.3,0.1,0.9,1.4,5.2,-0.45664801674989014,0.20598402573364089,0.24866701707300776,-0.9773158331191308,-0.06337588615581327,-0.7210122621690849,-0.6312515781835573,0.32686323918145044,-0.5015276250221461,-2.2879555891491536,-0.08663697783301165,0.042142310207711475,0.06574799603710718,-0.23329506314580908,-0.012150613197923476,-0.1529612270984235,-0.0985454798524598,0.07983308250102625,-0.1411198171727064,-0.5369857895544891
1,Aaron Brooks,2009,24,PG,HOU,80,35,25.0,4.0,9.8,0.404,1.4,3.9,0.366,2.5,5.9,0.428,0.476,1.9,2.2,0.866,0.4,1.6,2.0,3.0,0.6,0.1,1.6,1.9,11.2,-1.110209097300985,0.7679343058517132,1.2834658585321244,-0.6530567037338014,0.6656684222613045,-0.06558971872365318,-0.713950754424394,-0.5585536261844571,0.4371609937597726,0.31815660631835685,-0.21357131851942698,0.15385329277976859,0.3759390964639888,-0.15913555992141473,0.13308169974430778,-0.013038079470198782,-0.13520408163265274,-0.1572663647591602,0.1242697932634542,0.10892847794866596
2,Aaron Brooks,2010,25,PG,HOU,82,82,35.6,7.0,16.2,0.432,2.5,6.4,0.398,4.5,9.8,0.454,0.511,3.0,3.6,0.822,0.7,2.0,2.6,5.3,0.8,0.2,2.8,2.4,19.6,-0.8773837183528003,1.1024239406195593,3.1113466923013817,-0.42129320489725275,1.9402168227900385,0.4203638376121564,-0.5006241869240933,-2.1426912189797056,1.8707912735021177,4.3851733638209325,-0.2254621049612989,0.17152227137691434,1.0,-0.11084240225715425,0.3801146568904854,0.1044171281912742,-0.09625107316607809,-0.6176801314765158,0.5122797061698037,1.1180980507674305
3,Aaron Brooks,2011,26,PG,TOT,59,12,21.8,3.7,9.9,0.375,1.2,4.0,0.297,2.5,5.9,0.427,0.434,2.1,2.4,0.886,0.3,1.0,1.3,3.9,0.6,0.1,1.7,1.9,10.7,-1.8531499102624422,1.1034933777062925,1.0781190347967509,-0.9054019616108874,1.15831204840905,-0.04715287315247456,-0.7221943559191631,-0.700691155819417,0.4312694225119861,0.07972210611849906,-0.38105627433892486,0.22909816715355194,0.35833431917662373,-0.19354103343465057,0.2213698378428039,-0.01118568232662191,-0.1482572909257187,-0.19631455588782012,0.12792809151988363,0.0063755787791270335
5,Aaron Brooks,2013,28,PG,TOT,53,20,18.8,2.7,6.0,0.453,0.9,2.5,0.373,1.8,3.4,0.511,0.532,0.8,1.0,0.769,0.2,1.3,1.5,2.2,0.6,0.2,1.3,1.8,7.1,0.0826416654909681,-0.057267061345886834,0.4784742002470514,-0.7995559040378758,0.2147078124796801,-0.09564507069719963,-0.48570784930189354,-0.1660782755875183,-0.15610057619363607,-0.8108566225796644,0.01013808559793467,-0.008193931744789657,0.10953702351394773,-0.1859220636663009,0.042132317506941824,-0.02389326864766589,-0.08690614136732296,-0.04667344226409195,-0.04136513157894751,-0.23114655265029463
6,Aaron Brooks,2014,29,PG,TOT,72,12,21.6,3.2,8.1,0.401,1.3,3.4,0.387,1.9,4.6,0.411,0.484,1.2,1.3,0.874,0.6,1.3,1.9,3.2,0.7,0.2,1.6,2.0,9.0,-0.8454420741780069,0.43255905502891734,0.9816489490784348,-0.6560834614981185,0.7788050998863443,0.15381630885119085,-0.4412886232803819,-0.5301147598652298,0.15533540108499314,0.40497742048129937,-0.16607675564945346,0.07739253049854553,0.2526552445926039,-0.1611588115386992,0.1591458876069966,0.03599999999999993,-0.0795072788353861,-0.0946905492693205,0.038049373074753756,0.061809640480040465
7,Aaron Brooks,2015,30,PG,CHI,82,21,23.0,4.2,10.0,0.421,1.5,3.8,0.387,2.7,6.1,0.442,0.495,1.8,2.1,0.833,0.4,1.6,2.0,3.2,0.7,0.2,1.9,2.3,11.6,-0.37983143564973754,0.6530718740241003,1.2687563218414628,-0.6369850632108132,0.7954624326608709,0.11991644171433041,-0.419804081703269,-0.9763115407689862,0.6323078419409234,0.9564742630436283,-0.08340231673695543,0.11021324689646324,0.2889194769442533,-0.13472660823900928,0.16472642607683372,0.031138461538461917,-0.07440957618893539,-0.2302396895925905,0.17406830876293347,0.24628772946145502
8,Aaron Brooks,2016,31,PG,CHI,33,0,15.8,2.9,6.9,0.417,1.1,2.8,0.383,1.8,4.1,0.44,0.496,0.8,1.0,0.818,0.4,1.5,1.9,2.3,0.2,0.2,1.0,2.0,7.7,-0.41420897006693463,0.07596945690161645,0.6465836458049286,-0.6482159143308242,0.28125406028856975,-0.9411878823271628,-0.44228050026095855,0.19371151170903983,-0.05449561259179725,-0.9542062328337431,-0.1024989374427522,0.009375730117656392,0.10688304420817013,-0.1361483532497814,0.05116710465296025,-0.24019607843137253,-0.060224523971965455,0.04714415231187653,-0.014190513524108323,-0.33868837532931656
0,Aaron Gordon,2015,19,PF,ORL,47,8,17.0,2.0,4.4,0.447,0.3,1.0,0.271,1.7,3.4,0.5,0.478,0.9,1.3,0.721,1.0,2.6,3.6,0.7,0.4,0.5,0.8,1.8,5.2,0.004703017913579086,-0.1664735238252206,-0.5156022594239008,0.023318652564209626,-0.6450834922108459,-0.5796751312910035,0.2537076841598036,0.45989342216706874,-0.5314135518889813,-1.4404853669805586,0.0010326754260792824,-0.028094285350277103,-0.11741225051617343,0.004932051236561097,-0.13358556461001145,-0.15052307692307648,0.044969265609835204,0.10845484698666964,-0.14629307450477716,-0.41651941264517034
1,Aaron Gordon,2016,20,PF,ORL,41,1,19.6,2.7,5.5,0.496,0.5,1.3,0.345,2.3,4.2,0.544,0.538,1.3,2.0,0.688,1.7,3.3,5.0,1.2,0.6,0.7,0.8,1.9,7.3,0.6335315225454901,-0.334818596303778,-0.2065005360947678,0.5939232782094576,-0.3356355100120397,-0.09603957982930225,0.6099007104525483,0.4395761227243604,-0.12404526181116222,1.2100287907386642,0.15677185331575091,-0.04132145898294522,-0.03413542249580303,0.12474497231127955,-0.06106044210851756,-0.024509803921568606,0.08304906034857042,0.10698096101541232,-0.03230105840846741,0.27821866107371135
0,Acie Earl,1994,23,C,BOS,74,8,15.5,2.0,5.0,0.406,0.0,0.0,0.0,2.0,5.0,0.407,0.406,1.5,2.2,0.675,1.1,2.2,3.3,0.2,0.3,0.7,1.0,2.4,5.5,-0.6885051043572107,-0.3671054991518648,-0.6261031246929978,-0.1231292695962032,-0.9176245491075778,-0.7962479715258017,0.4614997305872793,0.36240444360279617,-0.47842409486434295,-2.352575207805283,-0.10131785433555476,-0.07140026333076974,-0.12452040460411569,-0.024793388429752004,-0.1693459693459693,-0.18892045454545453,0.07054673721340395,0.10901020861074126,-0.1303108299957293,-0.6310522187632001
1,Acie Earl,1995,24,C,BOS,30,3,6.9,0.9,2.3,0.382,0.0,0.0,0.0,0.9,2.3,0.382,0.382,0.5,1.0,0.483,0.6,0.9,1.5,0.1,0.2,0.3,0.5,1.3,2.2,-0.5915477166621842,-1.025345005836292,-0.7235397280534888,-0.7601743587202769,-0.9674448710952482,-1.0130305245752513,-0.2367369913564464,1.0037886685518187,-1.0317310888322113,-4.0882079604201715,-0.09499368515896738,-0.14893671433181493,-0.1996724890829692,-0.15227045631175753,-0.18133802816901406,-0.22988248461108005,-0.037162879592270034,0.3263682545768236,-0.3015623893700886,-1.0194508720511384
2,Acie Earl,1996,25,C,TOR,42,7,15.6,2.8,6.6,0.424,0.0,0.1,0.0,2.8,6.5,0.429,0.424,2.0,2.7,0.719,1.2,1.9,3.1,0.6,0.4,0.9,1.2,1.7,7.5,-0.5238983561694669,-0.0725505248676502,-0.7465436114011007,-0.17213318166200767,-0.6892423936914815,-0.6035600401460779,0.8726202292968599,0.16852056574268187,-0.15248974880873367,-1.4081659429076216,-0.09176295726550121,-0.009880789238613491,-0.17671016540603435,-0.039466119096509225,-0.1429361349184408,-0.13109048723897884,0.1157171485828802,0.052853010780962405,-0.04164855322171891,-0.46492504702195425
3,Acie Earl,1997,26,C,TOT,47,0,10.6,1.4,3.8,0.372,0.0,0.1,0.0,1.4,3.7,0.383,0.372,1.1,1.8,0.643,0.7,1.3,2.0,0.4,0.3,0.6,0.7,1.3,4.0,-0.7572702296622221,-0.5891778251548547,-0.7676831040948376,-0.5764905336926454,-0.7545007911720497,-0.7963400992252364,0.3425134701318783,0.6999632521930637,-0.6656641079134259,-2.8332377414376526,-0.1413904033938597,-0.08303469215490678,-0.21344339622641517,-0.12319141634002256,-0.14838312579896787,-0.2023173917982506,0.059343338157994995,0.1908480513793608,-0.18669259473379943,-0.8482616309088662
0,Acie Law,2008,23,PG,ATL,56,6,15.4,1.7,4.2,0.401,0.1,0.6,0.206,1.6,3.6,0.433,0.416,0.7,0.9,0.792,0.2,0.8,1.0,2.0,0.5,0.0,1.0,1.3,4.2,-0.5634331075380256,-0.03606354544747082,-0.673104144844195,-1.0167547594556312,0.09660093095018608,-0.2681201587731834,-0.8323069890315694,0.20054334126299805,-0.6650534773103098,-3.2459602239422805,-0.10689664655850832,-0.007378247483144542,-0.1779699180401692,-0.24270952927669312,0.018520617505043913,-0.05688112484022156,-0.1299324935625301,0.04898070871528264,-0.1871327130264446,-0.841399346567385
1,Acie Law,2009,24,PG,ATL,55,1,10.2,0.9,2.5,0.374,0.2,0.5,0.31,0.8,2.0,0.391,0.406,0.9,1.1,0.817,0.1,0.9,1.1,1.6,0.2,0.1,0.5,0.8,2.9,-0.5381229713514692,0.021939864114304337,-0.5427285684760138,-1.015865983585913,-0.09318139854161002,-0.9921746340260477,-0.713950754424394,0.8729228136966509,-0.9086084098505988,-3.457284688016916,-0.10351890720092656,0.00439558476734885,-0.15897024942402072,-0.2475442043222006,-0.018629002800438357,-0.1972268211920531,-0.13520408163265274,0.24578015644298057,-0.2582860338898789,-0.8692035592518416
2,Acie Law,2010,25,PG,TOT,26,1,9.0,1.3,2.9,0.467,0.2,0.6,0.313,1.2,2.3,0.508,0.5,1.5,1.9,0.776,0.1,0.5,0.7,1.0,0.4,0.0,0.7,0.6,4.3,0.002332468341468443,0.12957254410509572,-0.5588726711165624,-1.178088998421773,-0.4467183143675429,-0.5410892864477266,-0.9392285290855401,0.642417294473541,-0.724530093184123,-3.5655983809551577,5.99376545316293E-4,0.02015973733344477,-0.17962404270132265,-0.309955663039097,-0.08751814580616592,-0.1344049709577194,-0.18057807879423796,0.18519159242280103,-0.19839843626848244,-0.8845286312654632
3,Acie Law,2011,26,PG,TOT,51,0,14.2,1.6,3.6,0.435,0.1,0.7,0.167,1.5,2.9,0.5,0.452,0.9,1.3,0.734,0.2,1.0,1.2,1.6,0.6,0.0,0.8,1.2,4.2,-0.2622550198707042,-0.21207567746834513,-0.6915765218257136,-0.9455709532331998,-0.09109779339012904,-0.04715287315247456,-0.9459310583697882,0.4728006605138025,-0.6928164214733018,-2.920403368010451,-0.053926517355770025,-0.04402939789891287,-0.2298592215781379,-0.20212765957446815,-0.01741007855206952,-0.01118568232662191,-0.19418758256274743,0.1324658530671625,-0.20551116760486665,-0.8257714543864318
0,Adam Keefe,1993,22,PF,ATL,82,6,18.9,2.3,4.6,0.5,0.0,0.0,0.0,2.3,4.6,0.501,0.5,2.0,2.9,0.7,2.1,3.2,5.3,1.0,0.7,0.2,1.2,2.4,6.6,0.3175069887843102,-0.4345370233680537,-0.5883266405392026,0.5929960200948935,-0.5410286040830669,-0.06320880535259966,-0.4264763534125597,0.1841315107077193,-0.380989868052831,-1.0779809457658556,0.07459797208439015,-0.10270948731366329,-0.14151909849260932,0.11047949892099576,-0.10878498875707528,-0.01600297729810183,-0.06477373558118893,0.05493890495289642,-0.09868677675204778,-0.29246068823640414
1,Adam Keefe,1994,23,PF,ATL,63,1,12.1,1.5,3.4,0.451,0.0,0.0,0.0,1.5,3.4,0.451,0.451,1.3,1.8,0.73,1.2,2.0,3.2,0.5,0.3,0.1,1.0,1.3,4.3,-0.1771413493295181,-0.007368128394514147,-0.6261031246929978,-0.1594817206198441,-0.7643278681802512,-0.7962479715258017,-0.6114871430281438,0.36240444360279617,-0.68335402602147,-3.190776566793255,-0.026067463138022228,-0.0014330657231740335,-0.12452040460411569,-0.032113341204250204,-0.14105534105534098,-0.18892045454545453,-0.09347442680776004,0.10901020861074126,-0.1861286487609505,-0.6847029372283269
2,Adam Keefe,1995,24,SF,UTA,75,0,16.9,2.3,4.0,0.577,0.0,0.0,0.0,2.3,4.0,0.577,0.577,1.6,2.3,0.676,1.8,2.6,4.4,0.4,0.5,0.3,0.8,1.9,6.1,0.9496428534510203,-0.48741835376320164,-0.7235397280534888,0.33015714644139876,-0.8124658383469803,-0.4108346772011608,-0.2367369913564464,0.643839780357466,-0.390891035103639,-1.1273310484225563,0.15249838972112198,-0.07080006017613939,-0.1996724890829692,0.06613374782576517,-0.1522887323943662,-0.0932288752098489,-0.037162879592270034,0.20933576152592737,-0.11425267281867364,-0.23943781020145283
3,Adam Keefe,1996,25,PF,UTA,82,0,20.8,2.2,4.2,0.52,0.0,0.0,0.0,2.2,4.2,0.526,0.52,1.7,2.5,0.692,2.1,3.4,5.5,0.8,0.6,0.5,1.1,2.1,6.1,0.5720608345784124,-0.32400435409463846,-0.7465436114011007,0.7499704803525769,-0.5852561137921864,-0.18694337526648355,0.13169182084885905,0.28841330654468916,-0.3856499910045738,-0.4372377634384989,0.10019881394646986,-0.044126748097858486,-0.17671016540603435,0.17195071868583162,-0.12137130218413056,-0.04060324825986054,0.017463498425422417,0.09045490402313956,-0.10533012416103799,-0.10807365302805845
4,Adam Keefe,1997,26,C,UTA,62,0,14.8,1.3,2.6,0.513,0.0,0.0,0.0,1.3,2.6,0.516,0.513,1.1,1.7,0.689,1.2,2.3,3.5,0.5,0.5,0.2,0.7,1.6,3.8,0.25386371653703377,-0.2989408232378749,-0.7676831040948376,-0.01732852777228549,-0.7014160992596575,-0.401970662101902,-0.4330882773811294,0.6999632521930637,-0.6987205654991273,-2.1135884283603206,0.04739905502986167,-0.042130674594834265,-0.21344339622641517,-0.003702967793211657,-0.1379432792007954,-0.10212427581506303,-0.07503618496229143,0.1908480513793608,-0.19596363063015726,-0.5320973028135458
