0,A.J. Price,2010,23,PG,IND,56,2,15.4,2.6,6.3,0.41,1.1,3.1,0.345,1.5,3.2,0.472,0.494,1.1,1.3,0.8,0.2,1.4,1.6,1.9,0.6,0.1,1.1,0.9,7.3,-0.7455559135642345,0.09033674239007858,0.8773001232643725,-0.819606780436474,0.052872760851485755,-0.060362724417785216,-0.7199263580048166,0.11192043476816048,-0.21564355069662486,-0.9107379498753018,-0.19158619213280734,0.014055176663552356,0.28196797400789064,-0.215638855300282,0.01035848731638901,-0.01499392138322263,-0.13841457598015802,0.03226364501340729,-0.05904978088842635,-0.281038042683657
1,A.J. Price,2011,24,PG,IND,50,0,15.9,2.3,6.4,0.356,0.8,3.0,0.275,1.5,3.4,0.427,0.42,1.1,1.6,0.667,0.3,1.1,1.4,2.2,0.6,0.0,1.1,1.2,6.5,-1.573094802665485,-0.527821492502005,0.4345933778431275,-0.8652329699885747,0.2348352088183526,-0.04715287315247456,-0.9459310583697882,0.08163672173606255,-0.29506296898619994,-2.002654385108345,-0.3234695916212973,-0.10958193221586025,0.14444575890216496,-0.18495440729483292,0.04488033442050617,-0.01118568232662191,-0.19418758256274743,0.022872383415501588,-0.08752496822226272,-0.6987056875054498
2,A.J. Price,2012,25,PG,IND,44,1,12.9,1.3,4.0,0.339,0.6,2.0,0.295,0.8,2.0,0.384,0.414,0.6,0.8,0.8,0.3,1.1,1.4,2.0,0.5,0.0,0.7,0.7,3.9,-1.0206609647002305,-0.029259575818876123,0.10616580361201931,-0.9206672488862132,0.14361210640414906,-0.37268612168093374,-0.9397933220115267,0.6521054683728805,-0.735585150116093,-2.3414995103308236,-0.24068398071779554,-0.003911527720462703,0.030238624287508554,-0.19772001300663725,0.025494440824733646,-0.08439201451905608,-0.13031251997187943,0.17742778233932988,-0.20072962268084243,-0.6245888311651013
3,A.J. Price,2013,26,PG,WAS,57,22,22.4,2.8,7.2,0.39,1.2,3.5,0.35,1.6,3.7,0.427,0.475,0.9,1.1,0.79,0.4,1.6,2.0,3.6,0.6,0.1,1.1,1.3,7.7,-0.827415059945432,0.04821449308938752,0.9272830000787854,-0.6018797211207627,0.9825572115763994,-0.09564507069719963,-0.7026573553234067,0.09486213061196595,-0.046938791549279484,0.3585521924890827,-0.10150333555007798,0.006898664890414344,0.21228275157003065,-0.13995609220636676,0.192808132730569,-0.02389326864766589,-0.12572421784472734,0.026659369869439425,-0.01243832236842116,0.035133682443194286
4,A.J. Price,2014,27,SG,MIN,28,0,3.5,0.7,1.6,0.413,0.2,0.8,0.273,0.5,0.9,0.542,0.478,0.0,0.1,0.0,0.0,0.3,0.4,0.5,0.0,0.0,0.3,0.2,1.6,-0.29733549118680025,-0.5796123070181762,-0.615375514871816,-1.2621245278877178,-0.702540934887244,-1.4479621666547318,-0.9021794497617356,1.0768997951979222,-1.108177275288904,-5.065698040959207,-0.05840792080729051,-0.10370298026760236,-0.15838437088146404,-0.31002532583853243,-0.1435615928544847,-0.33888888888888896,-0.16254630028426198,0.19235878876723642,-0.2714477851533689,-1.3546063762086575
5,A.J. Price,2015,28,PG,TOT,26,0,12.5,2.0,5.3,0.372,0.6,2.2,0.263,1.4,3.1,0.45,0.427,0.6,0.9,0.667,0.2,1.0,1.2,1.8,0.3,0.0,0.5,0.6,5.1,-0.8527012730651186,-0.3506722963312731,-0.0695126141075599,-0.9671369210983244,-0.011243285267290562,-0.8128723222927815,-0.8688119256119841,0.8515856847859928,-0.5495966986675737,-2.7729077977066736,-0.18723374366455306,-0.05917990639707456,-0.01582931865106676,-0.20455593797679444,-0.0023282887077995837,-0.21107692307692263,-0.15399547072144912,0.20082608423555878,-0.15129872111833517,-0.7846722260784366
0,Aaron McKie,1995,22,SG,POR,45,20,18.4,2.6,5.8,0.444,0.2,0.6,0.393,2.3,5.2,0.451,0.466,1.1,1.6,0.685,0.8,2.1,2.9,2.0,0.8,0.4,0.9,2.2,6.5,-0.24226566922025425,-0.35905727614615207,-0.40152696772787894,-0.23380742519395084,0.014089002977115184,0.19136117017292978,-0.053209457104877,0.5238568176260152,-0.32516385010583665,-0.30098252753830307,-0.03890423047626744,-0.05215494361580498,-0.11080786026200853,-0.04683394396950522,0.0026408450704225195,0.043424734191382236,-0.008352799603595855,0.170324930508962,-0.09504141983904132,-0.1357046879954566
1,Aaron McKie,1996,23,SG,POR,81,73,27.9,4.2,8.9,0.467,0.5,1.4,0.325,3.7,7.5,0.494,0.493,1.9,2.5,0.764,1.1,2.7,3.8,2.5,1.1,0.3,1.7,2.5,10.7,0.2827062446257049,0.3089148409517299,0.006671838483829461,0.09681371975891272,0.2986272653518214,0.8545982869325027,-0.2387723833751414,-0.43094313826735553,0.3804479476389007,1.324676869856804,0.04951716442471023,0.042071679587322476,0.0015792535948799512,0.0221971252566735,0.06192977605750617,0.18561484918793528,-0.03166332665330647,-0.13515645542992372,0.10390932321101035,0.2999993892368078
2,Aaron McKie,1997,24,SG,TOT,83,11,19.6,1.8,4.4,0.411,0.5,1.2,0.398,1.3,3.2,0.416,0.467,1.1,1.3,0.836,0.5,2.2,2.7,1.9,0.9,0.3,1.1,1.6,5.2,-0.44478935052209223,0.3722389321791183,0.011663693570501498,-0.31554826426314403,0.041769587513832244,0.38676821214476675,-0.23918784050287753,0.22778918838099332,-0.4673253623992179,-0.25852384677963636,-0.08304690087138758,0.05246080864200974,0.0032429245283018384,-0.06743014035151079,0.008214573173618652,0.09826195615131206,-0.04144130418221983,0.06210772150051096,-0.1310663793556526,-0.09869674076501755
3,Aaron McKie,1998,25,SG-SF,TOT,81,32,22.4,1.7,4.7,0.365,0.1,0.8,0.19,1.6,3.9,0.399,0.381,0.5,0.7,0.764,0.7,2.1,2.9,2.2,1.2,0.2,0.9,2.0,4.1,-0.9701462812974777,-0.1551963029749832,-0.5049864535845862,-0.23434049625005576,0.2119587883698523,0.9899858101693996,-0.41361282876955424,0.46563505638459574,-0.6595780427943992,-0.39166390679365415,-0.14030802625003164,-0.0225880314428428,-0.13303613327076486,-0.05367663102771096,0.04382396934946349,0.25647229615291567,-0.06820077864293637,0.1636559984292167,-0.18543155398952813,-0.13928889069221895
